lambda,G_mM,mean_UMP,UT_capacity,UR_capacity,E0,E1,E2
4.000000000000000000e+00,6.827348505520548783e-02,2.950546992448589201e+00,2.974492550469544083e-01,4.985435003626624909e-03,2.961372233054294090e-01,1.942408451742227427e-01,5.096219315203478484e-01
4.000000000000000000e+00,6.921781995128928333e-02,2.949404227025455683e+00,2.925423328931018863e-01,5.018439088436032341e-03,2.912208352358288677e-01,1.936581803840696780e-01,5.151209843801014543e-01
4.000000000000000000e+00,7.017521655639873124e-02,2.948232394508178977e+00,2.876759726353274038e-01,5.051262678139652011e-03,2.863452046081534363e-01,1.930497141361553759e-01,5.206050812556911600e-01
4.000000000000000000e+00,7.114585553551130981e-02,2.947030764913552314e+00,2.828510907861717105e-01,5.083898716188129524e-03,2.815112485696282252e-01,1.924158510958804968e-01,5.260729003344911670e-01
4.000000000000000000e+00,7.212992005249903305e-02,2.945798591175768255e+00,2.780685681141135679e-01,5.116340331844018881e-03,2.767198483850900059e-01,1.917570097925111738e-01,5.315231418223987925e-01
4.000000000000000000e+00,7.312759580469227472e-02,2.944535108825045544e+00,2.733292491553598325e-01,5.148580845206287594e-03,2.719718489500462799e-01,1.910736219839059835e-01,5.369545290660477921e-01
4.000000000000000000e+00,7.413907105792189034e-02,2.943239535664820661e+00,2.686339417921957406e-01,5.180613771848655881e-03,2.672680583705024926e-01,1.903661320087452202e-01,5.423658096207522039e-01
4.000000000000000000e+00,7.516453668204547967e-02,2.941911071447818049e+00,2.639834168976696316e-01,5.212432827068055885e-03,2.626092476093224160e-01,1.896349961279723828e-01,5.477557562627052290e-01
4.000000000000000000e+00,7.620418618696571389e-02,2.940548897551340968e+00,2.593784080461787322e-01,5.244031929740808340e-03,2.579961501986818284e-01,1.888806818571537594e-01,5.531231679441644955e-01
4.000000000000000000e+00,7.725821575914633421e-02,2.939152176652133797e+00,2.548196112893430509e-01,5.275405205785305834e-03,2.534294620179942115e-01,1.881036672914558061e-01,5.584668706905500102e-01
4.000000000000000000e+00,7.832682429863331575e-02,2.937720052401203930e+00,2.503076849963635775e-01,5.306546991231279008e-03,2.489098411364958907e-01,1.873044404249220307e-01,5.637857184385819398e-01
4.000000000000000000e+00,7.941021345658844099e-02,2.936251649099022032e+00,2.458432497578852405e-01,5.337451834896807940e-03,2.444379077195034666e-01,1.864834984657110228e-01,5.690785938147855383e-01
4.000000000000000000e+00,8.050858767334159727e-02,2.934746071371528764e+00,2.414268883522231457e-01,5.368114500675477858e-03,2.400142439971920671e-01,1.856413471489297140e-01,5.743444088538781633e-01
4.000000000000000000e+00,8.162215421696947248e-02,2.933202403847426698e+00,2.370591457726472506e-01,5.398529969437137338e-03,2.356393942945805564e-01,1.847785000486633911e-01,5.795821056567560525e-01
4.000000000000000000e+00,8.275112322240825435e-02,2.931619710837255699e+00,2.327405293142702780e-01,5.428693440546822173e-03,2.313138651212593710e-01,1.838954778907637699e-01,5.847906569879768313e-01
4.000000000000000000e+00,8.389570773110680002e-02,2.929997036014783784e+00,2.284715087189527760e-01,5.458600333007337067e-03,2.270381253192650384e-01,1.829928078679175230e-01,5.899690668128174664e-01
4.000000000000000000e+00,8.505612373122846404e-02,2.928333402101276128e+00,2.242525163765000107e-01,5.488246286232080148e-03,2.228126062673663477e-01,1.820710229584657502e-01,5.951163707741677911e-01
4.000000000000000000e+00,8.623259019840923134e-02,2.926627810553242170e+00,2.200839475803132161e-01,5.517627160455495020e-03,2.186377021399150133e-01,1.811306612503960356e-01,6.002316366096888123e-01
4.000000000000000000e+00,8.742532913707928843e-02,2.924879241254309648e+00,2.159661608355500084e-01,5.546739036789437999e-03,2.145137702183051720e-01,1.801722652718721063e-01,6.053139645098226662e-01
4.000000000000000000e+00,8.863456562235604019e-02,2.923086652211872138e+00,2.118994782177493486e-01,5.575578216934521866e-03,2.104411312529883560e-01,1.791963813296086894e-01,6.103624874174028436e-01
4.000000000000000000e+00,8.986052784251720438e-02,2.921248979259253975e+00,2.078841857797895099e-01,5.604141222556296292e-03,2.064200698739013240e-01,1.782035588563346817e-01,6.153763712697640775e-01
4.000000000000000000e+00,9.110344714206049244e-02,2.919365135764119046e+00,2.039205340049781712e-01,5.632424794336657672e-03,2.024508350470970164e-01,1.771943497685270763e-01,6.203548151843758518e-01
4.000000000000000000e+00,9.236355806535970214e-02,2.917434012343929961e+00,2.000087383040019262e-01,5.660425890711663459e-03,1.985336405752955169e-01,1.761693078355289210e-01,6.252970515891755898e-01
4.000000000000000000e+00,9.364109840092414705e-02,2.915454476589295130e+00,1.961489795534136771e-01,5.688141686307338941e-03,1.946686656400247739e-01,1.751289880610970295e-01,6.302023462988782798e-01
4.000000000000000000e+00,9.493630922627022128e-02,2.913425372796080381e+00,1.923414046732929705e-01,5.715569570085605663e-03,1.908560553829758144e-01,1.740739460783565506e-01,6.350699985386675239e-01
4.000000000000000000e+00,9.624943495341412025e-02,2.911345521707207951e+00,1.885861272416771983e-01,5.742707143212913423e-03,1.870959215241618789e-01,1.730047375590673397e-01,6.398993409167706981e-01
4.000000000000000000e+00,9.758072337499333615e-02,2.909213720265136249e+00,1.848832281433446523e-01,5.769552216664422355e-03,1.833883430144534754e-01,1.719219176380368530e-01,6.446897393475096161e-01
4.000000000000000000e+00,9.893042571102600435e-02,2.907028741376018299e+00,1.812327562505139378e-01,5.796102808576989243e-03,1.797333667200444740e-01,1.708260403534426486e-01,6.494405929265129052e-01
4.000000000000000000e+00,1.002987966563176070e-01,2.904789333686631281e+00,1.776347291330180600e-01,5.822357141364397845e-03,1.761310081363999525e-01,1.697176581037548870e-01,6.541513337598451328e-01
4.000000000000000000e+00,1.016860944285228191e-01,2.902494221375192751e+00,1.740891337955231266e-01,5.848313638608446455e-03,1.725812521292469370e-01,1.685973211218801115e-01,6.588214267488728959e-01
4.000000000000000000e+00,1.030925808168722119e-01,2.900142103957246142e+00,1.705959274393688274e-01,5.873970921739646474e-03,1.690840537001775945e-01,1.674655769670747585e-01,6.634503693327477025e-01
4.000000000000000000e+00,1.045185212315733470e-01,2.897731656107837228e+00,1.671550382466316376e-01,5.899327806521391555e-03,1.656393387744582724e-01,1.663229700351089857e-01,6.680376911904327697e-01
4.000000000000000000e+00,1.059641847538944498e-01,2.895261527501277410e+00,1.637663661840437490e-01,5.924383299351407457e-03,1.622470050086700921e-01,1.651700410870922398e-01,6.725829539042376126e-01
4.000000000000000000e+00,1.074298441869416532e-01,2.892730342669834975e+00,1.604297838244314045e-01,5.949136593394330035e-03,1.589069226158376924e-01,1.640073267973050919e-01,6.770857505868571602e-01
4.000000000000000000e+00,1.089157761071379432e-01,2.890136700882742993e+00,1.571451371833854360e-01,5.973587064559120891e-03,1.556189352057529840e-01,1.628353593203168137e-01,6.815457054739301190e-01
4.000000000000000000e+00,1.104222609164141888e-01,2.887479176046994223e+00,1.539122465689213293e-01,5.997734267334974695e-03,1.523828606382442996e-01,1.616546658776051859e-01,6.859624734841505145e-01
4.000000000000000000e+00,1.119495828951225930e-01,2.884756316631433393e+00,1.507309074419419526e-01,6.021577930499152735e-03,1.491984918871990806e-01,1.604657683638321120e-01,6.903357397489687797e-01
4.000000000000000000e+00,1.134980302556814757e-01,2.881966645615718470e+00,1.476008912853789823e-01,6.045117952709993386e-03,1.460655979132097215e-01,1.592691829728724306e-01,6.946652191139178756e-01
4.000000000000000000e+00,1.150678951969620473e-01,2.879108660465791836e+00,1.445219464799483156e-01,6.068354397998123803e-03,1.429839245427739214e-01,1.580654198436333424e-01,6.989506556135927084e-01
4.000000000000000000e+00,1.166594739594279811e-01,2.876180833137557791e+00,1.414937991845263421e-01,6.091287491168623919e-03,1.399531953520507244e-01,1.568549827256501272e-01,7.031918219222992317e-01
4.000000000000000000e+00,1.182730668810371144e-01,2.873181610110514317e+00,1.385161542192264450e-01,6.113917613126543422e-03,1.369731125532479832e-01,1.556383686643911246e-01,7.073885187823609755e-01
4.000000000000000000e+00,1.199089784539163900e-01,2.870109412453168307e+00,1.355886959493280419e-01,6.136245296137928656e-03,1.340433578817891991e-01,1.544160677061562348e-01,7.115405744120546494e-01
4.000000000000000000e+00,1.215675173818212551e-01,2.866962635922097213e+00,1.327110891682887206e-01,6.158271219038085297e-03,1.311635934824868510e-01,1.531885626224065988e-01,7.156478438951066057e-01
4.000000000000000000e+00,1.232489966383891467e-01,2.863739651096610661e+00,1.298829799781518191e-01,6.179996202398449663e-03,1.283334627930313165e-01,1.519563286533209545e-01,7.197102085536477567e-01
4.000000000000000000e+00,1.249537335261989707e-01,2.860438803550989562e+00,1.271039966657401543e-01,6.201421203663067677e-03,1.255525914231832296e-01,1.507198332703315879e-01,7.237275753064851269e-01
4.000000000000000000e+00,1.266820497366477616e-01,2.857058414066376173e+00,1.243737505731112442e-01,6.222547312265236386e-03,1.228205880281418722e-01,1.494795359573568849e-01,7.276998760145012568e-01
4.000000000000000000e+00,1.284342714106549155e-01,2.853596778884409879e+00,1.216918369608336187e-01,6.243375744734436239e-03,1.201370451746473778e-01,1.482358880104117371e-01,7.316270668149409406e-01
4.000000000000000000e+00,1.302107292002067929e-01,2.850052170004790053e+00,1.190578358627246008e-01,6.263907839803299800e-03,1.175015401984546987e-01,1.469893323552443065e-01,7.355091274463009254e-01
4.000000000000000000e+00,1.320117583307520714e-01,2.846422835528973128e+00,1.164713129307785450e-01,6.284145053523813515e-03,1.149136360519073113e-01,1.457403033826197292e-01,7.393460605654728068e-01
4.000000000000000000e+00,1.338376986644599920e-01,2.842707000052286048e+00,1.139318202690949994e-01,6.304088954401596175e-03,1.123728821404183925e-01,1.444892268008437508e-01,7.431378910587379538e-01
4.000000000000000000e+00,1.356888947643543342e-01,2.838902865106772033e+00,1.114388972556998592e-01,6.323741218556572924e-03,1.098788151467517960e-01,1.432365195050945839e-01,7.468846653481536757e-01
4.000000000000000000e+00,1.375656959593337947e-01,2.835008609657131640e+00,1.089920713512375072e-01,6.343103624917961238e-03,1.074309598420800649e-01,1.419825894631127350e-01,7.505864506948072279e-01
4.000000000000000000e+00,1.394684564100915625e-01,2.831022390652171428e+00,1.065908588935908646e-01,6.362178050460932759e-03,1.050288298828759015e-01,1.407278356167766808e-01,7.542433345003475287e-01
4.000000000000000000e+00,1.413975351759476085e-01,2.826942343634201382e+00,1.042347658775650693e-01,6.380966465491968824e-03,1.026719285927726877e-01,1.394726477990770042e-01,7.578554236081502804e-01
4.000000000000000000e+00,1.433532962826043755e-01,2.822766583408859109e+00,1.019232887188536441e-01,6.399470928989385403e-03,1.003597497286129875e-01,1.382174066659898615e-01,7.614228436053971372e-01
4.000000000000000000e+00,1.453361087908399685e-01,2.818493204777873018e+00,9.965591500157672256e-02,6.417693584005079027e-03,9.809177822997475205e-02,1.369624836427355552e-01,7.649457381272896095e-01
4.000000000000000000e+00,1.473463468661519171e-01,2.814120283337281592e+00,9.743212420875850543e-02,6.435636653133124628e-03,9.586749095154299682e-02,1.357082408839010157e-01,7.684242681645560014e-01
4.000000000000000000e+00,1.493843898493636690e-01,2.809645876343668469e+00,9.525138843518331233e-02,6.453302434050359193e-03,9.368635737776706551e-02,1.344550312468974773e-01,7.718586113753355127e-01
4.000000000000000000e+00,1.514506223282076347e-01,2.805068023650952203e+00,9.311317308213866439e-02,6.470693295133719998e-03,9.154784031931249844e-02,1.332031982782189428e-01,7.752489614024684617e-01
4.000000000000000000e+00,1.535454342098991898e-01,2.800384748720300632e+00,9.101693753362001538e-02,6.487811671158662946e-03,8.945139659088366391e-02,1.319530762119632272e-01,7.785955271971531921e-01
4.000000000000000000e+00,1.556692207947131257e-01,2.795594059705705625e+00,8.896213581364123546e-02,6.504660059082522511e-03,8.739647767006185342e-02,1.307049899800775961e-01,7.818985323498606199e-01
4.000000000000000000e+00,1.578223828505793125e-01,2.790693950617768149e+00,8.694821722435058797e-02,6.521241013916398953e-03,8.538253033686059312e-02,1.294592552337890112e-01,7.851582144293504095e-01
4.000000000000000000e+00,1.600053266887089543e-01,2.785682402568185001e+00,8.497462696471812238e-02,6.537557144688647612e-03,8.340899729376495542e-02,1.282161783756826379e-01,7.883748243305523928e-01
4.000000000000000000e+00,1.622184642402672572e-01,2.780557385097432110e+00,8.304080672961282328e-02,6.553611110502747562e-03,8.147531776607534748e-02,1.269760566018943437e-01,7.915486256320304337e-01
4.000000000000000000e+00,1.644622131341069715e-01,2.775316857588046471e+00,8.114619528914328306e-02,6.569405616691942687e-03,7.958092808243100169e-02,1.257391779538875598e-01,7.946798939636814385e-01
4.000000000000000000e+00,1.667369967755766846e-01,2.769958770765906575e+00,7.929022904818833206e-02,6.584943411072732497e-03,7.772526223544132251e-02,1.245058213792920587e-01,7.977689163852667020e-01
4.000000000000000000e+00,1.690432444264189371e-01,2.764481068291779309e+00,7.747234258609024538e-02,6.600227280298891913e-03,7.590775242240009602e-02,1.232762568012869681e-01,8.008159907763129359e-01
4.000000000000000000e+00,1.713813912857744537e-01,2.758881688445376845e+00,7.569196917653032985e-02,6.615260046317478042e-03,7.412782956610372564e-02,1.220507451960206602e-01,8.038214252378756974e-01
4.000000000000000000e+00,1.737518785723057291e-01,2.753158565904008093e+00,7.394854128765006307e-02,6.630044562927886465e-03,7.238492381583921942e-02,1.208295386775680158e-01,8.067855375065928758e-01
4.000000000000000000e+00,1.761551536074567881e-01,2.747309633617862623e+00,7.224149106251973040e-02,6.644583712444819198e-03,7.067846502864583158e-02,1.196128805899357994e-01,8.097086543814184800e-01
4.000000000000000000e+00,1.785916698998653851e-01,2.741332824783763389e+00,7.057025078009455943e-02,6.658880402465681275e-03,6.900788323099248112e-02,1.184010056056369747e-01,8.125911111633705719e-01
4.000000000000000000e+00,1.810618872309411875e-01,2.735226074919140604e+00,6.893425329683529335e-02,6.672937562742723393e-03,6.737260906105003999e-02,1.171941398303681520e-01,8.154332511085817803e-01
4.000000000000000000e+00,1.835662717416294276e-01,2.728987324037777995e+00,6.733293246919794250e-02,6.686758142159956661e-03,6.577207419176574199e-02,1.159925009133331852e-01,8.182354248949010866e-01
4.000000000000000000e+00,1.861052960203732343e-01,2.722614518928715643e+00,6.576572355723254992e-02,6.700345105814694592e-03,6.420571173498147710e-02,1.147962981627718149e-01,8.209979901022467219e-01
4.000000000000000000e+00,1.886794391922932135e-01,2.716105615539486262e+00,6.423206360955391325e-02,6.713701432203308603e-03,6.267295662686148128e-02,1.136057326662628375e-01,8.237213107068757090e-01
4.000000000000000000e+00,1.912891870096006530e-01,2.709458581464646354e+00,6.273139182997415630e-02,6.726830110510613296e-03,6.117324599492122983e-02,1.124209974153853459e-01,8.264057565896933966e-01
4.000000000000000000e+00,1.939350319432611991e-01,2.702671398540329228e+00,6.126314992610934484e-02,6.739734138002131253e-03,5.970601950697258103e-02,1.112422774343359566e-01,8.290517030586914693e-01
4.000000000000000000e+00,1.966174732759257693e-01,2.695742065545260857e+00,5.982678244029288050e-02,6.752416517518249409e-03,5.827071970231953446e-02,1.100697499121126854e-01,8.316595303855678356e-01
4.000000000000000000e+00,1.993370171961480752e-01,2.688668601008433079e+00,5.842173706314530285e-02,6.764880255069207968e-03,5.686679230555701653e-02,1.089035843378905188e-01,8.342296233565524854e-01
4.000000000000000000e+00,2.020941768939042427e-01,2.681449046123297819e+00,5.704746493016889936e-02,6.777128357529651169e-03,5.549368652334305679e-02,1.077439426392286514e-01,8.367623708374282154e-01
