draw,model,p0,p1,p2,p3
2.730000000000000000e+02,2.000000000000000000e+00,5.132930451942324668e-02,5.079178444007200754e-01,4.131312362543016481e-01,2.762161482555505407e-02
2.730000000000000000e+02,3.000000000000000000e+00,1.911513523795171365e-01,3.793060776726783767e-01,2.508886261566216080e-01,1.786539437911830452e-01
2.740000000000000000e+02,0.000000000000000000e+00,1.454608969415132069e-01,3.933765457506076535e-01,3.546087184491461541e-01,1.065538388587329854e-01
2.740000000000000000e+02,1.000000000000000000e+00,3.117165194520550853e-01,2.181313155173235929e-01,2.063323091843733970e-01,2.638198558462480636e-01
2.740000000000000000e+02,2.000000000000000000e+00,5.039133450429821720e-02,5.051563861963748181e-01,4.162577248912718297e-01,2.819455440805510027e-02
2.740000000000000000e+02,3.000000000000000000e+00,2.041436064405597883e-01,3.705541028871237597e-01,2.242054756789743086e-01,2.010968149933421711e-01
2.750000000000000000e+02,0.000000000000000000e+00,1.414079365563745971e-01,3.900499594769049616e-01,3.586290241620267438e-01,1.099130798046934893e-01
2.750000000000000000e+02,1.000000000000000000e+00,3.070295864471246916e-01,2.171404165621998172e-01,2.075831632258060278e-01,2.682468337648694634e-01
2.750000000000000000e+02,2.000000000000000000e+00,4.780443667047244022e-02,4.972187049246963864e-01,4.251020329646735818e-01,2.987482544015783448e-02
2.750000000000000000e+02,3.000000000000000000e+00,1.869250745428497618e-01,3.754219668520902276e-01,2.513335954522306070e-01,1.863193631528292094e-01
2.760000000000000000e+02,0.000000000000000000e+00,1.406733655091595425e-01,3.894312898021836666e-01,3.593590227689966166e-01,1.105363219196604102e-01
2.760000000000000000e+02,1.000000000000000000e+00,3.061735631493408549e-01,2.169557194361871610e-01,2.078095676059400765e-01,2.690611498085320186e-01
2.760000000000000000e+02,2.000000000000000000e+00,4.734228652922575775e-02,4.957486955383880178e-01,4.267174482393763513e-01,3.019156969300987314e-02
2.760000000000000000e+02,3.000000000000000000e+00,1.972858859473744231e-01,3.691007166877351420e-01,2.301826076832484413e-01,2.034307896816418826e-01
2.770000000000000000e+02,0.000000000000000000e+00,1.399422009811567558e-01,3.888106064027197495e-01,3.600860131095746652e-01,1.111611795065490654e-01
2.770000000000000000e+02,1.000000000000000000e+00,3.053194769984878265e-01,2.167702906491660308e-01,2.080348193085417019e-01,2.698754130438044130e-01
2.770000000000000000e+02,2.000000000000000000e+00,4.688433013231618068e-02,4.942758714231418882e-01,4.283290955735959415e-01,3.051070287094599653e-02
2.770000000000000000e+02,3.000000000000000000e+00,1.947443452869676572e-01,3.696866239061281090e-01,2.339275451853250753e-01,2.016414856215792972e-01
2.780000000000000000e+02,0.000000000000000000e+00,1.503294239936515120e-01,3.971836999687987091e-01,3.497982127738495373e-01,1.026886632637000751e-01
2.780000000000000000e+02,1.000000000000000000e+00,3.172685263680201651e-01,2.192608687834934622e-01,2.048265687262806334e-01,2.586440361222057671e-01
2.780000000000000000e+02,2.000000000000000000e+00,5.358114854245299430e-02,5.143093265657731061e-01,4.057917859718629949e-01,2.631773891991099484e-02
2.780000000000000000e+02,3.000000000000000000e+00,2.126840797614403533e-01,3.708042956754671327e-01,2.154930540571460551e-01,2.010185705059462924e-01
2.790000000000000000e+02,0.000000000000000000e+00,1.437447573269767798e-01,3.919857616344396556e-01,3.563094292536341801e-01,1.079600517849491764e-01
2.790000000000000000e+02,1.000000000000000000e+00,3.097393181478175217e-01,2.177174902832693382e-01,2.068622865044312809e-01,2.656809050644819425e-01
2.790000000000000000e+02,2.000000000000000000e+00,4.928833319065716728e-02,5.018309483491661949e-01,4.199883282313524036e-01,2.889239022882411981e-02
2.790000000000000000e+02,3.000000000000000000e+00,2.142163037717461915e-01,3.623050916831378476e-01,2.042561298219293664e-01,2.192224747231864002e-01
2.800000000000000000e+02,0.000000000000000000e+00,1.400223367983279288e-01,3.888788721993962083e-01,3.600063168513940037e-01,1.110924741508816510e-01
2.800000000000000000e+02,1.000000000000000000e+00,3.054131847482249307e-01,2.167906914792264161e-01,2.080101367190851924e-01,2.697859870534635163e-01
2.800000000000000000e+02,2.000000000000000000e+00,4.693442237163794606e-02,4.944377631428972242e-01,4.281522782384721837e-01,3.047553624699260444e-02
2.800000000000000000e+02,3.000000000000000000e+00,1.961765554550242707e-01,3.689826316491491287e-01,2.313361419817996367e-01,2.035046709140270471e-01
2.810000000000000000e+02,0.000000000000000000e+00,1.434037387382641193e-01,3.917063028696443072e-01,3.566476696209619490e-01,1.082422887711296522e-01
2.810000000000000000e+02,1.000000000000000000e+00,3.093451422225670377e-01,2.176342600456210030e-01,2.069675438457601879e-01,2.660530538860517713e-01
2.810000000000000000e+02,2.000000000000000000e+00,4.907048686067539550e-02,5.011639313613639457e-01,4.207321682314038580e-01,2.903341354655663425e-02
2.810000000000000000e+02,3.000000000000000000e+00,2.050727136970858788e-01,3.676651215881892032e-01,2.197231073074071284e-01,2.075390574073179006e-01
2.820000000000000000e+02,0.000000000000000000e+00,1.394129494285085702e-01,3.883582677920865978e-01,3.606124700771600744e-01,1.116163127022445634e-01
2.820000000000000000e+02,1.000000000000000000e+00,3.046999692601305432e-01,2.166350710012989733e-01,2.081978024450167886e-01,2.704671572935536394e-01
2.820000000000000000e+02,2.000000000000000000e+00,4.655411743885540937e-02,4.932037591487293260e-01,4.294979833167047456e-01,3.074414009571070985e-02
2.820000000000000000e+02,3.000000000000000000e+00,1.819908626202198232e-01,3.756007444424292463e-01,2.583937772013414902e-01,1.840146157360094958e-01
2.830000000000000000e+02,0.000000000000000000e+00,1.410920284921929058e-01,3.897844961127045482e-01,3.589429183998676387e-01,1.101805569952346991e-01
2.830000000000000000e+02,1.000000000000000000e+00,3.066616973652362965e-01,2.170611813724468708e-01,2.076805424687539203e-01,2.685965787935628568e-01
2.830000000000000000e+02,2.000000000000000000e+00,4.760543246754186247e-02,4.965877025268160549e-01,4.257962936564640422e-01,3.001057134917835614e-02
2.830000000000000000e+02,3.000000000000000000e+00,1.996792004260800890e-01,3.682109370458068187e-01,2.263285207320022419e-01,2.057813417961109892e-01
2.840000000000000000e+02,0.000000000000000000e+00,1.442607879132667970e-01,3.924066829122936362e-01,3.557977812765213410e-01,1.075347478979180593e-01
2.840000000000000000e+02,1.000000000000000000e+00,3.103349777164906564e-01,2.178428030317749176e-01,2.067029741504405604e-01,2.651192451012937545e-01
2.840000000000000000e+02,2.000000000000000000e+00,4.961882060699979863e-02,5.028363588797467587e-01,4.188643312273803709e-01,2.868048928587304050e-02
2.840000000000000000e+02,3.000000000000000000e+00,1.851437860267360347e-01,3.794012978111835355e-01,2.591595571383344954e-01,1.762953590237460733e-01
2.850000000000000000e+02,0.000000000000000000e+00,1.591883717596259684e-01,4.036098467379740096e-01,3.411072190411638672e-01,9.609456246123612710e-02
2.850000000000000000e+02,1.000000000000000000e+00,3.271658923320825418e-01,2.211569643375875804e-01,2.020804213455992537e-01,2.495967219847305407e-01
2.850000000000000000e+02,2.000000000000000000e+00,5.961351498361307233e-02,5.299215108655684903e-01,3.872084611250534714e-01,2.325651302576505972e-02
2.850000000000000000e+02,3.000000000000000000e+00,2.520265524951063041e-01,3.526601169812157988e-01,1.644921363482389209e-01,2.308211941754387819e-01
2.860000000000000000e+02,0.000000000000000000e+00,1.681398746151867019e-01,4.094868088548352381e-01,3.324205457110751549e-01,8.995277081890315496e-02
2.860000000000000000e+02,1.000000000000000000e+00,3.369175515545764221e-01,2.228800220438194035e-01,1.993010873251819248e-01,2.409013390764223050e-01
2.860000000000000000e+02,2.000000000000000000e+00,6.600343623166379792e-02,5.443732360688148253e-01,3.690570064651829130e-01,2.056632123433848117e-02
2.860000000000000000e+02,3.000000000000000000e+00,2.497882782259755186e-01,3.645510620361145371e-01,1.773468285161495794e-01,2.083138312217603927e-01
2.870000000000000000e+02,0.000000000000000000e+00,1.345620546079032420e-01,3.840902875475193934e-01,3.654456412153889722e-01,1.159020166291881843e-01
2.870000000000000000e+02,1.000000000000000000e+00,2.989707021380350049e-01,2.153557307617594008e-01,2.096888098796855504e-01,2.759847572205199051e-01
2.870000000000000000e+02,2.000000000000000000e+00,4.357769805614070818e-02,4.831399485587835052e-01,4.402993888909312870e-01,3.298296449414471476e-02
2.870000000000000000e+02,3.000000000000000000e+00,1.878175825602168281e-01,3.672474643264492800e-01,2.393647038005885519e-01,2.055702493127452846e-01
2.880000000000000000e+02,0.000000000000000000e+00,1.533578449442048741e-01,3.994516097089946260e-01,3.468175767970639867e-01,1.003729685497363050e-01
2.880000000000000000e+02,1.000000000000000000e+00,3.206809153254504552e-01,2.199315159146937870e-01,2.038885516306067069e-01,2.554990171292489953e-01
2.880000000000000000e+02,2.000000000000000000e+00,5.561035903666931846e-02,5.197960426352262742e-01,3.993711686364208591e-01,2.522242969168376342e-02
2.880000000000000000e+02,3.000000000000000000e+00,2.159247751038745888e-01,3.721238751886192242e-01,2.137722553588064511e-01,1.981790943486999024e-01
2.890000000000000000e+02,0.000000000000000000e+00,1.376347559754564631e-01,3.868194926448700888e-01,3.623825944969819024e-01,1.131631568826917816e-01
2.890000000000000000e+02,1.000000000000000000e+00,3.026105899719200854e-01,2.161745505691232139e-01,2.087449737606759115e-01,2.724698856982807338e-01
2.890000000000000000e+02,2.000000000000000000e+00,4.545253366236923914e-02,4.895645061559646405e-01,4.334392344268953035e-01,3.154372575477080304e-02
2.890000000000000000e+02,3.000000000000000000e+00,1.866136648745992666e-01,3.713690714634445000e-01,2.463467101624043920e-01,1.956705534995519247e-01
2.900000000000000000e+02,0.000000000000000000e+00,1.563658404814113334e-01,4.016304788333224240e-01,3.438667529755001784e-01,9.813692770976624458e-02
2.900000000000000000e+02,1.000000000000000000e+00,3.240401946865620886e-01,2.205743044568935773e-01,2.029560361972251037e-01,2.524294646593192581e-01
2.900000000000000000e+02,2.000000000000000000e+00,5.765982634799714235e-02,5.250911829419373511e-01,3.930633871771543886e-01,2.418560353291093409e-02
2.900000000000000000e+02,3.000000000000000000e+00,2.065603136131654860e-01,3.810907476228724278e-01,2.343627960011374634e-01,1.779861427628246229e-01
2.910000000000000000e+02,0.000000000000000000e+00,1.295228617233605550e-01,3.794154798833374032e-01,3.704779847606354815e-01,1.205836736326664771e-01
2.910000000000000000e+02,1.000000000000000000e+00,2.929173677277992494e-01,2.139470292111588512e-01,2.112313710900671493e-01,2.819042319709747502e-01
2.910000000000000000e+02,2.000000000000000000e+00,4.058211253067849772e-02,4.722255944872368882e-01,4.516800031671031057e-01,3.551228981498176507e-02
2.910000000000000000e+02,3.000000000000000000e+00,1.811142132212496536e-01,3.648024939311361736e-01,2.449299021713711166e-01,2.091533906762431672e-01
2.920000000000000000e+02,0.000000000000000000e+00,1.363787623162643070e-01,3.857147611283238131e-01,3.636340302685019399e-01,1.142724462869097457e-01
2.920000000000000000e+02,1.000000000000000000e+00,3.011273165667719409e-01,2.158434223785438699e-01,2.091310427389783122e-01,2.738982183157058214e-01
2.920000000000000000e+02,2.000000000000000000e+00,4.468177848924687751e-02,4.869593155307318511e-01,4.362358729449695161e-01,3.212303303505174845e-02
2.920000000000000000e+02,3.000000000000000000e+00,1.909838037483676809e-01,3.676608772516276602e-01,2.359266737255842072e-01,2.054286452744202851e-01
2.930000000000000000e+02,0.000000000000000000e+00,1.239624956394019678e-01,3.739567334771420337e-01,3.760374936832759918e-01,1.260432772001800761e-01
2.930000000000000000e+02,1.000000000000000000e+00,2.861101208640655646e-01,2.122919680903293804e-01,2.129241516946749624e-01,2.886737593509301480e-01
2.930000000000000000e+02,2.000000000000000000e+00,3.739165482582235828e-02,4.596265290937939230e-01,4.644104249100702297e-01,3.857139117031340575e-02
2.930000000000000000e+02,3.000000000000000000e+00,1.726744399189739654e-01,3.622489099668597112e-01,2.533173078651244636e-01,2.117593422490418043e-01
2.940000000000000000e+02,0.000000000000000000e+00,1.600508143696634800e-01,4.042023083956304830e-01,3.402659060828117643e-01,9.548097115189432826e-02
2.940000000000000000e+02,1.000000000000000000e+00,3.281159749047656282e-01,2.213311329685570816e-01,2.018127772101420969e-01,2.487401149165351932e-01
2.940000000000000000e+02,2.000000000000000000e+00,6.021635717195347043e-02,5.313709898701267642e-01,3.854319147604397533e-01,2.298073819748012309e-02
2.940000000000000000e+02,3.000000000000000000e+00,2.262370394678884233e-01,3.727166047061736265e-01,2.046786381670506194e-01,1.963677176588873863e-01
2.950000000000000000e+02,0.000000000000000000e+00,1.467069949340675250e-01,3.943702940218806741e-01,3.533753994411362731e-01,1.055473116029155695e-01
2.950000000000000000e+02,1.000000000000000000e+00,3.131455116462520394e-01,2.184266103698313810e-01,2.059472139484946063e-01,2.624806640354220844e-01
2.950000000000000000e+02,2.000000000000000000e+00,5.119923451288163618e-02,5.075384797377086032e-01,4.135623093129555672e-01,2.769997643645433910e-02
2.950000000000000000e+02,3.000000000000000000e+00,2.210952470227169897e-01,3.611532384269073859e-01,1.966447543651343721e-01,2.211067601852412523e-01
2.960000000000000000e+02,0.000000000000000000e+00,1.379132084057921315e-01,3.870623998467168092e-01,3.621052764679876246e-01,1.129191152795032405e-01
2.960000000000000000e+02,1.000000000000000000e+00,3.029385870613861553e-01,2.162473017439079381e-01,2.086593349578294287e-01,2.721547762368763945e-01
2.960000000000000000e+02,2.000000000000000000e+00,4.562423153861795699e-02,4.901381784246577888e-01,4.328206499433142618e-01,3.141694009340978422e-02
2.960000000000000000e+02,3.000000000000000000e+00,1.944989651587878399e-01,3.675038978129770428e-01,2.314650102764806983e-01,2.065321267517544745e-01
2.970000000000000000e+02,0.000000000000000000e+00,1.666111278117742567e-01,4.085250601751809763e-01,3.338967150295008568e-01,9.096709698354416007e-02
2.970000000000000000e+02,1.000000000000000000e+00,3.352689454567951421e-01,2.225987410558467328e-01,1.997759014785907838e-01,2.423564120087674800e-01
2.970000000000000000e+02,2.000000000000000000e+00,6.489143346521307476e-02,5.419971809221630910e-01,3.721115565806952241e-01,2.099982903192874548e-02
2.970000000000000000e+02,3.000000000000000000e+00,2.444748890186094759e-01,3.669038894975651388e-01,1.835477727642262913e-01,2.050734487195990385e-01
2.980000000000000000e+02,0.000000000000000000e+00,1.536774086929420247e-01,3.996865440543782011e-01,3.465036161502924039e-01,1.001324311023875091e-01
2.980000000000000000e+02,1.000000000000000000e+00,3.210392076790170024e-01,2.200008957266906817e-01,2.037895184743780952e-01,2.551703781199142207e-01
2.980000000000000000e+02,2.000000000000000000e+00,5.582648802748613887e-02,5.203658668451772717e-01,3.986977325494829860e-01,2.510991257785385317e-02
2.980000000000000000e+02,3.000000000000000000e+00,2.068683336528998606e-01,3.780219154885187671e-01,2.302600984021375419e-01,1.848496524564438304e-01
2.990000000000000000e+02,0.000000000000000000e+00,1.435862223779117430e-01,3.918559732838786114e-01,3.564666610656581081e-01,1.080911432725517041e-01
2.990000000000000000e+02,1.000000000000000000e+00,3.095561241611768377e-01,2.176788390965719022e-01,2.069112216309164642e-01,2.658538151113346570e-01
2.990000000000000000e+02,2.000000000000000000e+00,4.918700430414828240e-02,5.015211179635727934e-01,4.203340259655073408e-01,2.895785176677148631e-02
2.990000000000000000e+02,3.000000000000000000e+00,1.867570106085545689e-01,3.778924122858554613e-01,2.548814183697758473e-01,1.804691587358142058e-01
