G_mM,Y_0p5,Y_5,Y_36
2.928644564625232153e-08,2.706533231314237567e-16,5.842380148388278935e-16,1.845474833058382541e-13
2.960283696526880509e-08,2.735746769185411009e-16,5.905439579635683965e-16,1.865394023948343746e-13
2.992264636608183199e-08,2.765706973857424201e-16,5.970113362870549346e-16,1.885822948305121235e-13
3.024591077537828384e-08,2.795556108521341589e-16,6.034547432866804032e-16,1.906175954911522057e-13
3.057266751877644744e-08,2.825740047515884338e-16,6.099702763934987085e-16,1.926756714769053388e-13
3.090295432513581438e-08,2.856241253471353734e-16,6.165543293021500163e-16,1.947554382484804527e-13
3.123680933091344429e-08,2.887060789258640428e-16,6.232071141482438563e-16,1.968568958058775222e-13
3.157427108456735162e-08,2.918357022640485082e-16,6.299627847648921128e-16,1.989908895420075503e-13
3.191537855100761085e-08,2.949860515846050737e-16,6.367632159951217333e-16,2.011389280619573176e-13
3.226017111609499478e-08,2.981697750511351103e-16,6.436357733325440919e-16,2.033098503609492604e-13
3.260868859118930989e-08,3.013884138264304574e-16,6.505836388113000621e-16,2.055045240704162499e-13
3.296097121774574116e-08,3.046707717116337969e-16,6.576689681649409979e-16,2.077425793515272011e-13
3.331705967196146971e-08,3.079595068221824283e-16,6.647678741975830532e-16,2.099850270167670831e-13
3.367699506947228523e-08,3.112832103850408537e-16,6.719425126427773848e-16,2.122513345464111364e-13
3.404081897010002690e-08,3.146418292566645404e-16,6.791926713649147589e-16,2.145414477134948114e-13
3.440857338265126335e-08,3.180530070938421065e-16,6.865558983668571673e-16,2.168673506771847308e-13
3.478030076976782017e-08,3.214863457890943993e-16,6.939672801521313428e-16,2.192084371909500343e-13
3.515604405282971763e-08,3.249563535300819235e-16,7.014577885197080992e-16,2.215744681084106044e-13
3.553584661691108768e-08,3.285058108701623917e-16,7.091197024596722746e-16,2.239947259904260888e-13
3.591975231578959294e-08,3.320504852912339402e-16,7.167714338903857338e-16,2.264117302545682874e-13
3.630780547701013530e-08,3.356350173707133660e-16,7.245088681072929517e-16,2.288557937740234187e-13
