# S1 Data: the 2,000 coordinate-perturbation draws (seed 20260909; log-input sd 0.06, ordinate sd 0.06): refitted parameters, calibrated composite coefficients at PII 0.5, 5, 36 uM, and the regulatory swing
Umin,Umax,S_mM,h,composite_PII_0p5,composite_PII_5,composite_PII_36,regulatory_swing
0.4014886921505597,2.9240373120999146,0.621957395642358,2.0129588670386416,3.6482330179953655,3.8504217936971274,4.323977810899774,249.13450404685773
0.5506284647788839,2.954542729216421,0.5685814735361693,2.275393615570207,3.962334796396431,4.240839032945627,5.26271631538474,289.12318914688205
0.37416997744363023,2.969769422599974,0.5863610246968701,1.935720124351491,3.5168257401651806,3.7314937777656465,4.764329442070278,689.4042571782228
0.4959692550796769,2.9999999999999996,0.529919892599867,1.99110035445151,3.4587645767318853,3.691429741247814,5.240117610306776,4.547520562715433e+16
0.491831265218475,2.9999999999999996,0.5382941856320707,2.1870543571874173,3.8101587929437066,4.09293943641279,5.885248529697291,4.593358974170434e+16
0.36565320800934975,2.970192401236537,0.5834925849414708,1.9330321548847134,3.507015694922472,3.721154700999017,4.76376736982604,717.8953645011079
0.5054984143385357,2.840588535628007,0.5875965926570524,2.666900940158167,4.427553153870321,4.694993280706556,4.273294441349348,87.93317720340363
0.4866192895332274,2.9687509102224676,0.5589595475701993,1.8855783907248647,3.3180931144592822,3.5169008115276585,4.576662854210667,490.68789659331225
0.4419358346378874,2.948047381525007,0.5467657951951665,2.0471877342779017,3.5261997812385224,3.746887939763828,4.732464307802121,328.45753841551266
0.43940970949508845,2.957280648856036,0.572901763490527,1.8458778520782386,3.2784218885702727,3.465230075818191,4.366997503818735,403.402271194353
0.41338252466525194,2.9000053512533035,0.610107873799907,2.0533500016803092,3.631346597757696,3.826398424546552,4.141943444313858,181.46886968980928
0.4364556953545501,2.953311181121851,0.5647615225804136,1.992003309928901,3.5007702795473934,3.7151586650114865,4.669959051041435,371.53264960457466
0.5237771028842066,2.9630739028346036,0.5274139701246375,2.03765942002641,3.452562196599835,3.6739693468729855,4.8666538515422495,379.36066793534263
0.44256903465606895,2.903502563247989,0.5746812356346406,1.879160576162641,3.238879919815147,3.40501337088763,3.9207870997185115,173.87187257000633
0.4450474084634211,2.953294767177135,0.5794346094586983,2.2058440799957744,3.914896726624317,4.179401126362026,5.129767815993222,363.00936069769836
0.4648073603531459,2.97764682714749,0.5648634658247883,2.1043800964605985,3.734222616869792,3.9891158099810893,5.289575543428712,726.5608253673471
0.33717364762586116,2.9999999999999996,0.6149126817885269,1.6738416285747786,3.1742084363531786,3.350483708506264,4.410012099804198,7.113428853497802e+16
0.40603113879085734,2.961703931798798,0.5896850015126579,1.899069797723647,3.434790204695025,3.6367224871021464,4.562058969833367,494.07499074675013
