enzyme_target_ratio,G_over_K,total_fraction_lambda1,total_fraction_lambda4,gap,rigorous_pairwise_bound
1.258925411794167490e-02,6.762433378062412404e-01,9.940165692929060492e-01,9.940315629311800016e-01,1.499363827395239213e-05,1.258925411794167490e-02
1.258925411794167490e-02,7.457225048387343680e-01,9.931268290884496253e-01,9.931429896088570519e-01,1.616052040742665952e-05,1.258925411794167490e-02
1.258925411794167490e-02,8.223401594268892056e-01,9.920622064170470100e-01,9.920789439695815171e-01,1.673755253450703862e-05,1.258925411794167490e-02
1.258925411794167490e-02,9.068297301185536119e-01,9.907870491071071317e-01,9.908033047926136927e-01,1.625568550656097955e-05,1.258925411794167490e-02
1.258925411794167490e-02,1.000000000000000000e+00,9.892584983751673278e-01,9.892725451359019040e-01,1.404676073457622465e-05,1.258925411794167490e-02
1.258925411794167490e-02,1.102742848835872813e+00,9.874251592020198975e-01,9.874343625826385029e-01,9.203380618605372376e-06,1.258925411794167490e-02
1.258925411794167490e-02,1.216041790658657140e+00,9.852256035789467292e-01,9.852261608150321148e-01,5.572360853856039853e-07,1.258925411794167490e-02
1.258925411794167490e-02,1.340981388534404628e+00,9.825867276729247646e-01,9.825734258564307044e-01,1.330181649406014799e-05,1.258925411794167490e-02
1.258925411794167490e-02,1.478757636628313499e+00,9.794220095800572068e-01,9.793880731700334019e-01,3.393641002380487492e-05,1.258925411794167490e-02
1.258925411794167490e-02,1.630689408953309716e+00,9.756297487057754569e-01,9.755668778807549124e-01,6.287082502054452959e-05,1.258925411794167490e-02
1.258925411794167490e-02,1.798231084395658153e+00,9.710914098566756358e-01,9.709901311966947501e-01,1.012786599808856991e-04,1.258925411794167490e-02
1.258925411794167490e-02,1.982986468871690056e+00,9.656702410878218457e-01,9.655206799121640593e-01,1.495611756577863716e-04,1.258925411794167490e-02
1.258925411794167490e-02,2.186724147886555336e+00,9.592103776871210297e-01,9.590034935448752407e-01,2.068841422457889934e-04,1.258925411794167490e-02
1.258925411794167490e-02,2.411394416458617407e+00,9.515366782068941376e-01,9.512658699299996190e-01,2.708082768945185848e-04,1.258925411794167490e-02
1.258925411794167490e-02,2.659147948472494249e+00,9.424555596760564313e-01,9.421183654247926587e-01,3.371942512637726708e-04,1.258925411794167490e-02
1.258925411794167490e-02,2.932356384174625852e+00,9.317571174708981774e-01,9.313565761832826029e-01,4.005412876155745039e-04,1.258925411794167490e-02
1.258925411794167490e-02,3.233635032886784888e+00,9.192188550816857706e-01,9.187640569701011062e-01,4.547981115846644329e-04,1.258925411794167490e-02
1.258925411794167490e-02,3.565867908261056041e+00,9.046114378215994734e-01,9.041169462071996232e-01,4.944916143998501212e-04,1.258925411794167490e-02
1.258925411794167490e-02,3.932235335728213599e+00,8.877070216864857422e-01,8.871911770740833481e-01,5.158446124023940982e-04,1.258925411794167490e-02
1.258925411794167490e-02,4.336244396414017821e+00,8.682908257883905634e-01,8.677733139992763745e-01,5.175117891141889359e-04,1.258925411794167490e-02
1.258925411794167490e-02,4.781762498950185680e+00,8.461765653960209299e-01,8.456758671186692666e-01,5.006982773516632790e-04,1.258925411794167490e-02
1.258925411794167490e-02,5.273054400548867093e+00,8.212259600213427380e-01,8.207572893665839864e-01,4.686706547587515814e-04,1.258925411794167490e-02
1.258925411794167490e-02,5.814823031727796021e+00,7.933716610502949962e-01,7.929457725761499542e-01,4.258884741450419398e-04,1.258925411794167490e-02
1.258925411794167490e-02,6.412254515483961193e+00,7.626416599432083165e-01,7.622645902159739251e-01,3.770697272343914719e-04,1.258925411794167490e-02
1.258925411794167490e-02,7.071067811865474617e+00,7.291818124707573068e-01,7.288553673230891983e-01,3.264451476681085040e-04,1.258925411794167490e-02
1.258925411794167490e-02,7.797569463168178672e+00,6.932720011681630101e-01,6.929946795039088059e-01,2.773216642542042365e-04,1.258925411794167490e-02
1.258925411794167490e-02,8.598713963809681005e+00,6.553311812422809579e-01,6.550992344881545471e-01,2.319467541264108590e-04,1.258925411794167490e-02
1.258925411794167490e-02,9.482170332776291843e+00,6.159075287289821343e-01,6.157159386243303834e-01,1.915901046517509698e-04,1.258925411794167490e-02
1.258925411794167490e-02,1.045639552591272725e+01,5.756522233099694574e-01,5.754954825274488650e-01,1.567407825205924254e-04,1.258925411794167490e-02
1.258925411794167490e-02,1.153071539079968311e+01,5.352786525013574215e-01,5.351513160520163792e-01,1.273364493410422682e-04,1.258925411794167490e-02
1.258925411794167490e-02,1.271541393916609408e+01,4.955121463632892187e-01,4.954091740023228163e-01,1.029723609664023876e-04,1.258925411794167490e-02
1.258925411794167490e-02,1.402183179140337721e+01,4.570376712857917023e-01,4.569546049634016227e-01,8.306632239007960550e-05,1.258925411794167490e-02
1.258925411794167490e-02,1.546247473554957885e+01,4.204534106498019619e-01,4.203864354297642270e-01,6.697522003773492827e-05,1.258925411794167490e-02
1.258925411794167490e-02,1.705113343993265929e+01,3.862366671607773694e-01,3.861825980094033550e-01,5.406915137401435700e-05,1.258925411794167490e-02
1.258925411794167490e-02,1.880301546543196523e+01,3.547255946219457501e-01,3.546818216149726366e-01,4.377300697311348188e-05,1.258925411794167490e-02
1.258925411794167490e-02,2.073489084105543157e+01,3.261169157227297166e-01,3.260813303264215590e-01,3.558539630815760191e-05,1.258925411794167490e-02
1.258925411794167490e-02,2.286525259636630025e+01,3.004770032575794225e-01,3.004479201238228203e-01,2.908313375660220856e-05,1.258925411794167490e-02
1.258925411794167490e-02,2.521449378746882530e+01,2.777620982143628736e-01,2.777381808322618162e-01,2.391738210105742723e-05,1.258925411794167490e-02
1.258925411794167490e-02,2.780510271114779997e+01,2.578430982711408248e-01,2.578232926567613492e-01,1.980561437947558900e-05,1.258925411794167490e-02
1.258925411794167490e-02,3.066187817586519060e+01,2.405309725347298255e-01,2.405144505052417558e-01,1.652202948806968941e-05,1.258925411794167490e-02
1.258925411794167490e-02,3.381216689031207068e+01,2.255999823320743725e-01,2.255860943699563026e-01,1.388796211806986314e-05,1.258925411794167490e-02
1.258925411794167490e-02,3.728612524193668776e+01,2.128070960053212168e-01,2.127953329099126489e-01,1.176309540856790292e-05,1.258925411794167490e-02
1.258925411794167490e-02,4.111700797134443519e+01,2.019070067662750712e-01,2.018969689412750124e-01,1.003782500005878653e-05,1.258925411794167490e-02
1.258925411794167490e-02,4.534148650592767638e+01,1.926628822141497055e-01,1.926542553609156827e-01,8.626853234022791028e-06,1.258925411794167490e-02
1.258925411794167490e-02,5.000000000000000000e+01,1.848533923033966186e-01,1.848459283564360678e-01,7.463946960550860155e-06,1.258925411794167490e-02
1.584893192461114125e-02,2.000000000000000042e-02,9.988628141222950507e-01,9.988630615296902882e-01,2.474073952374311602e-07,1.584893192461114125e-02
1.584893192461114125e-02,2.205485697671746848e-02,9.988576710069871911e-01,9.988579447291701108e-01,2.737221829196556655e-07,1.584893192461114125e-02
1.584893192461114125e-02,2.432083581317314586e-02,9.988519269666636946e-01,9.988522299136729510e-01,3.029470092563713024e-07,1.584893192461114125e-02
1.584893192461114125e-02,2.681962777068809187e-02,9.988455045883443129e-01,9.988458400180678654e-01,3.354297235524938969e-07,1.584893192461114125e-02
1.584893192461114125e-02,2.957515273256627192e-02,9.988383151168523932e-01,9.988386866827100308e-01,3.715658576375346911e-07,1.584893192461114125e-02
1.584893192461114125e-02,3.261378817906619709e-02,9.988302565564559643e-01,9.988306683630142624e-01,4.118065582980889872e-07,1.584893192461114125e-02
1.584893192461114125e-02,3.596462168791318692e-02,9.988212114187688950e-01,9.988216680868723385e-01,4.566681034434694197e-07,1.584893192461114125e-02
1.584893192461114125e-02,3.965972937743380416e-02,9.988110440461490658e-01,9.988115507895571898e-01,5.067434081240662636e-07,1.584893192461114125e-02
1.584893192461114125e-02,4.373448295773112865e-02,9.987995974251031583e-01,9.988001601410660957e-01,5.627159629373323924e-07,1.584893192461114125e-02
1.584893192461114125e-02,4.822788832917234564e-02,9.987866893862993312e-01,9.987873147630947912e-01,6.253767954600419898e-07,1.584893192461114125e-02
1.584893192461114125e-02,5.318295896944989082e-02,9.987721080660862949e-01,9.987728037112534318e-01,6.956451671369379142e-07,1.584893192461114125e-02
1.584893192461114125e-02,5.864712768349253369e-02,9.987556064780126475e-01,9.987563810719244373e-01,7.745939117898004156e-07,1.584893192461114125e-02
1.584893192461114125e-02,6.467270065773574050e-02,9.987368960108257143e-01,9.987377594913278145e-01,8.634805021001668024e-07,1.584893192461114125e-02
1.584893192461114125e-02,7.131735816522113969e-02,9.987156386304447686e-01,9.987166024156387545e-01,9.637851939858776973e-07,1.584893192461114125e-02
1.584893192461114125e-02,7.864470671456429141e-02,9.986914375160503843e-01,9.986925147739305064e-01,1.077257880122139966e-06,1.584893192461114125e-02
1.584893192461114125e-02,8.672488792828034199e-02,9.986638258027936699e-01,9.986650317783865027e-01,1.205975592832864152e-06,1.584893192461114125e-02
1.584893192461114125e-02,9.563524997900371694e-02,9.986322530335237646e-01,9.986336054464347578e-01,1.352412910993194828e-06,1.584893192461114125e-02
1.584893192461114125e-02,1.054610880109774079e-01,9.985960688365363991e-01,9.985975883643933848e-01,1.519527856985725123e-06,1.584893192461114125e-02
1.584893192461114125e-02,1.162964606345559676e-01,9.985545032424092415e-01,9.985562141084305399e-01,1.710866021298329542e-06,1.584893192461114125e-02
1.584893192461114125e-02,1.282450903096792605e-01,9.985066429263388388e-01,9.985085736120337119e-01,1.930685694873091052e-06,1.584893192461114125e-02
1.584893192461114125e-02,1.414213562373095034e-01,9.984514025081482336e-01,9.984535866144436111e-01,2.184106295377574725e-06,1.584893192461114125e-02
1.584893192461114125e-02,1.559513892633635490e-01,9.983874898541700293e-01,9.983899671353824168e-01,2.477281212387438813e-06,1.584893192461114125e-02
1.584893192461114125e-02,1.719742792761937422e-01,9.983133640962875699e-01,9.983161816899893681e-01,2.817593701798237760e-06,1.584893192461114125e-02
1.584893192461114125e-02,1.896434066555258979e-01,9.982271848046525564e-01,9.982303986745288960e-01,3.213869876339536802e-06,1.584893192461114125e-02
1.584893192461114125e-02,2.091279105182546061e-01,9.981267504114467171e-01,9.981304270063598993e-01,3.676594913182285040e-06,1.584893192461114125e-02
1.584893192461114125e-02,2.306143078159937077e-01,9.980094235709198180e-01,9.980136416764112672e-01,4.218105491449186673e-06,1.584893192461114125e-02
1.584893192461114125e-02,2.543082787833217950e-01,9.978720406411168975e-01,9.978768933515679285e-01,4.852710451030972649e-06,1.584893192461114125e-02
1.584893192461114125e-02,2.804366358280677152e-01,9.977108018681852819e-01,9.977163985271731983e-01,5.596658987916391936e-06,1.584893192461114125e-02
1.584893192461114125e-02,3.092494947109917791e-01,9.975211381260340460e-01,9.975276059521333005e-01,6.467826099254558869e-06,1.584893192461114125e-02
1.584893192461114125e-02,3.410226687986532279e-01,9.972975491920453850e-01,9.973050341037152933e-01,7.484911669908278498e-06,1.584893192461114125e-02
1.584893192461114125e-02,3.760603093086393733e-01,9.970334075034085197e-01,9.970420733475963138e-01,8.665844187794036202e-06,1.584893192461114125e-02
1.584893192461114125e-02,4.146978168211084559e-01,9.967207201212205936e-01,9.967307450547027159e-01,1.002493348212230018e-05,1.584893192461114125e-02
1.584893192461114125e-02,4.573050519273262893e-01,9.963498402214548966e-01,9.963614083426267642e-01,1.156812117186767352e-05,1.584893192461114125e-02
1.584893192461114125e-02,5.042898757493767814e-01,9.959091178396513033e-01,9.959224032703628549e-01,1.328543071155152688e-05,1.584893192461114125e-02
1.584893192461114125e-02,5.561020542229561103e-01,9.953844778549078010e-01,9.953996172881248716e-01,1.513943321707067469e-05,1.584893192461114125e-02
1.584893192461114125e-02,6.132375635173039630e-01,9.947589113916825987e-01,9.947759596538118254e-01,1.704826212922672113e-05,1.584893192461114125e-02
1.584893192461114125e-02,6.762433378062412404e-01,9.940118651051329524e-01,9.940307266283284759e-01,1.886152319552358847e-05,1.584893192461114125e-02
1.584893192461114125e-02,7.457225048387343680e-01,9.931185114743247278e-01,9.931388390100381880e-01,2.032753571346024302e-05,1.584893192461114125e-02
1.584893192461114125e-02,8.223401594268892056e-01,9.920488827053000058e-01,9.920699337159168962e-01,2.105101061689040876e-05,1.584893192461114125e-02
1.584893192461114125e-02,9.068297301185536119e-01,9.907668518252228385e-01,9.907872938060681145e-01,2.044198084527604209e-05,1.584893192461114125e-02
1.584893192461114125e-02,1.000000000000000000e+00,9.892289480138057867e-01,9.892466081669305522e-01,1.766015312476554300e-05,1.584893192461114125e-02
1.584893192461114125e-02,1.102742848835872813e+00,9.873830004980069797e-01,9.873945649690580861e-01,1.156447105110647300e-05,1.584893192461114125e-02
1.584893192461114125e-02,1.216041790658657140e+00,9.851666180762643776e-01,9.851673039408243016e-01,6.858645599239210355e-07,1.584893192461114125e-02
1.584893192461114125e-02,1.340981388534404628e+00,9.825055313144848146e-01,9.824887825096672023e-01,1.674880481761231721e-05,1.584893192461114125e-02
1.584893192461114125e-02,1.478757636628313499e+00,9.793118531110931446e-01,9.792691486140767676e-01,4.270449701637701878e-05,1.584893192461114125e-02
1.584893192461114125e-02,1.630689408953309716e+00,9.754823509285424077e-01,9.754032527704709077e-01,7.909815807150000211e-05,1.584893192461114125e-02
1.584893192461114125e-02,1.798231084395658153e+00,9.708968684240624203e-01,9.707694623356172281e-01,1.274060884451921893e-04,1.584893192461114125e-02
1.584893192461114125e-02,1.982986468871690056e+00,9.654170798580061774e-01,9.652289461553910099e-01,1.881337026151674863e-04,1.584893192461114125e-02
1.584893192461114125e-02,2.186724147886555336e+00,9.588857983815525232e-01,9.586255654772563028e-01,2.602329042962203687e-04,1.584893192461114125e-02
1.584893192461114125e-02,2.411394416458617407e+00,9.511270793712902627e-01,9.507864423482705885e-01,3.406370230196742455e-04,1.584893192461114125e-02
1.584893192461114125e-02,2.659147948472494249e+00,9.419473592193646772e-01,9.415232180777390880e-01,4.241411416255891353e-04,1.584893192461114125e-02
1.584893192461114125e-02,2.932356384174625852e+00,9.311378615850152141e-01,9.306340335595175706e-01,5.038280254976434946e-04,1.584893192461114125e-02
1.584893192461114125e-02,3.233635032886784888e+00,9.184785211800521321e-01,9.179064328527849481e-01,5.720883272671839492e-04,1.584893192461114125e-02
1.584893192461114125e-02,3.565867908261056041e+00,9.037437612202625647e-01,9.031217211275344159e-01,6.220400927281488634e-04,1.584893192461114125e-02
1.584893192461114125e-02,3.932235335728213599e+00,8.867106247390956764e-01,8.860616909206874281e-01,6.489338184082482641e-04,1.584893192461114125e-02
1.584893192461114125e-02,4.336244396414017821e+00,8.671699316939658342e-01,8.665188549469273749e-01,6.510767470384593025e-04,1.584893192461114125e-02
1.584893192461114125e-02,4.781762498950185680e+00,8.449411457212546717e-01,8.443111646565953921e-01,6.299810646592796104e-04,1.584893192461114125e-02
1.584893192461114125e-02,5.273054400548867093e+00,8.198912762886009231e-01,8.193015271002392907e-01,5.897491883616323705e-04,1.584893192461114125e-02
1.584893192461114125e-02,5.814823031727796021e+00,7.919572779455836820e-01,7.914212948362402411e-01,5.359831093434408444e-04,1.584893192461114125e-02
1.584893192461114125e-02,6.412254515483961193e+00,7.611700928269878874e-01,7.606954817242790323e-01,4.746111027088550927e-04,1.584893192461114125e-02
1.584893192461114125e-02,7.071067811865474617e+00,7.276770059907128330e-01,7.272660546481602983e-01,4.109513425525346264e-04,1.584893192461114125e-02
1.584893192461114125e-02,7.797569463168178672e+00,6.917578234805481507e-01,6.914086602850948449e-01,3.491631954533058746e-04,1.584893192461114125e-02
